filename,label,components
composite_by_dominant/P/P_0950.png,P,Fe;N;P;Li
composite_by_dominant/Ti/Ti_0960.png,Ti,Ti;V
composite_by_dominant/Fe/Fe_0908.png,Fe,Fe;O
composite_by_dominant/O/O_0968.png,O,O;He
composite_by_dominant/Mg/Mg_0930.png,Mg,Mg;V
composite_by_dominant/Mg/Mg_0931.png,Mg,He;Sc;Mg;Cr
composite_by_dominant/Cr/Cr_0932.png,Cr,S;Cr
composite_by_dominant/Ca/Ca_0906.png,Ca,Sc;C;N;Ca
composite_by_dominant/Fe/Fe_0909.png,Fe,Li;Fe
composite_by_dominant/P/P_0951.png,P,P;C;Fe;V
composite_by_dominant/Ca/Ca_0907.png,Ca,N;Ti;Ca
composite_by_dominant/Mg/Mg_0932.png,Mg,Mg;Ti;S
composite_by_dominant/Na/Na_0905.png,Na,He;Na;O
composite_by_dominant/Fe/Fe_0910.png,Fe,V;Mn;Fe;Ti
composite_by_dominant/Ti/Ti_0961.png,Ti,Ti;Cr
composite_by_dominant/S/S_0905.png,S,Al;S
composite_by_dominant/He/He_0966.png,He,He;Ti
composite_by_dominant/C/C_0949.png,C,C;Fe
composite_by_dominant/C/C_0950.png,C,Ca;C;H
composite_by_dominant/N/N_0903.png,N,Na;N;C;Mn
composite_by_dominant/Li/Li_0939.png,Li,Mg;Ti;Li;V
composite_by_dominant/V/V_0914.png,V,He;N;C;V
composite_by_dominant/Si/Si_0965.png,Si,Mn;Mg;Si
composite_by_dominant/Fe/Fe_0911.png,Fe,Mn;S;H;Fe
composite_by_dominant/Mg/Mg_0933.png,Mg,Al;Mg;S
composite_by_dominant/He/He_0967.png,He,Na;He;Li
composite_by_dominant/Sc/Sc_0934.png,Sc,C;Sc;S;Mg
composite_by_dominant/Al/Al_0945.png,Al,S;C;Al;Mg
composite_by_dominant/Mg/Mg_0934.png,Mg,Mg;Ca;Mn;O
composite_by_dominant/P/P_0952.png,P,Ca;P;Sc;S
composite_by_dominant/Sc/Sc_0935.png,Sc,Sc;P;Al
composite_by_dominant/V/V_0915.png,V,V;N
composite_by_dominant/V/V_0916.png,V,S;V
composite_by_dominant/O/O_0969.png,O,S;O;He;H
composite_by_dominant/V/V_0917.png,V,H;Ti;V
composite_by_dominant/C/C_0951.png,C,Na;C;Mg
composite_by_dominant/Mn/Mn_0929.png,Mn,Mn;Cr;Mg;H
composite_by_dominant/Na/Na_0906.png,Na,Mn;P;Na
composite_by_dominant/He/He_0968.png,He,H;He;Si
composite_by_dominant/Mg/Mg_0935.png,Mg,Fe;Mg
composite_by_dominant/P/P_0953.png,P,Mg;P;Si;Cr
composite_by_dominant/O/O_0970.png,O,Ti;Cr;O
composite_by_dominant/Cr/Cr_0933.png,Cr,Mn;Cr;Al;Si
composite_by_dominant/P/P_0954.png,P,Si;P;Ti
composite_by_dominant/Ti/Ti_0962.png,Ti,Ti;Mg;Si
composite_by_dominant/Fe/Fe_0912.png,Fe,Mn;C;Fe
composite_by_dominant/Al/Al_0946.png,Al,Al;S
composite_by_dominant/V/V_0918.png,V,V;Ti;Ca
composite_by_dominant/Si/Si_0966.png,Si,Si;Al;Na
composite_by_dominant/Sc/Sc_0936.png,Sc,Sc;Fe
composite_by_dominant/H/H_0901.png,H,Si;Li;H
composite_by_dominant/Cr/Cr_0934.png,Cr,Cr;H;Fe;Ti
composite_by_dominant/O/O_0971.png,O,Li;Cr;O
composite_by_dominant/Na/Na_0907.png,Na,Na;O
composite_by_dominant/V/V_0919.png,V,He;V
composite_by_dominant/P/P_0955.png,P,V;Mg;P
composite_by_dominant/P/P_0956.png,P,P;Ti;Cr;Fe
composite_by_dominant/Fe/Fe_0913.png,Fe,V;Sc;Fe;Cr
composite_by_dominant/Sc/Sc_0937.png,Sc,Sc;Cr;Mg
composite_by_dominant/S/S_0906.png,S,Mn;Sc;S
composite_by_dominant/Si/Si_0967.png,Si,Mn;He;P;Si
composite_by_dominant/C/C_0952.png,C,Mg;Si;C;N
composite_by_dominant/He/He_0969.png,He,Ca;He;Mg
composite_by_dominant/Si/Si_0968.png,Si,Si;H;P;He
composite_by_dominant/Na/Na_0908.png,Na,Cr;S;N;Na
composite_by_dominant/O/O_0972.png,O,Li;O;Na;N
composite_by_dominant/Sc/Sc_0938.png,Sc,Sc;Cr;N
composite_by_dominant/Cr/Cr_0935.png,Cr,Cr;O;Na
composite_by_dominant/Fe/Fe_0914.png,Fe,S;O;Fe;N
composite_by_dominant/H/H_0902.png,H,He;H
composite_by_dominant/N/N_0904.png,N,P;V;N;Ti
composite_by_dominant/V/V_0920.png,V,He;Al;V;H
composite_by_dominant/V/V_0921.png,V,Fe;V;O
composite_by_dominant/Ca/Ca_0908.png,Ca,Ca;C
composite_by_dominant/V/V_0922.png,V,H;Ca;V
composite_by_dominant/Si/Si_0969.png,Si,H;Si
composite_by_dominant/Al/Al_0947.png,Al,Si;Ti;Al;O
composite_by_dominant/V/V_0923.png,V,V;Si;N
composite_by_dominant/Li/Li_0940.png,Li,Mn;Li
composite_by_dominant/Al/Al_0948.png,Al,Cr;Al
composite_by_dominant/Sc/Sc_0939.png,Sc,Ca;Fe;Sc;C
composite_by_dominant/P/P_0957.png,P,P;Ti;C
composite_by_dominant/O/O_0973.png,O,O;H
composite_by_dominant/Ca/Ca_0909.png,Ca,Ca;Li;H;O
composite_by_dominant/S/S_0907.png,S,Mn;Mg;S
composite_by_dominant/Cr/Cr_0936.png,Cr,Cr;P;Mn
composite_by_dominant/Na/Na_0909.png,Na,V;Na;Mn
composite_by_dominant/O/O_0974.png,O,O;He;V;Li
composite_by_dominant/Si/Si_0970.png,Si,Si;Ti
composite_by_dominant/Fe/Fe_0915.png,Fe,P;Fe;Li
composite_by_dominant/Si/Si_0971.png,Si,Si;Ca
composite_by_dominant/Cr/Cr_0937.png,Cr,Si;O;Ti;Cr
composite_by_dominant/P/P_0958.png,P,Ca;P
composite_by_dominant/Ti/Ti_0963.png,Ti,Al;Ti;C;H
composite_by_dominant/Ca/Ca_0910.png,Ca,Ca;S;V
composite_by_dominant/Cr/Cr_0938.png,Cr,S;Cr;Mg;Fe
composite_by_dominant/Si/Si_0972.png,Si,N;Si;Na
composite_by_dominant/Na/Na_0910.png,Na,Si;Na;P
composite_by_dominant/Mn/Mn_0930.png,Mn,C;Mn;Na;S
composite_by_dominant/Fe/Fe_0916.png,Fe,Fe;Al
composite_by_dominant/Ca/Ca_0911.png,Ca,Mn;Li;Ca
composite_by_dominant/Na/Na_0911.png,Na,Ca;Na;Li
composite_by_dominant/O/O_0975.png,O,S;O
composite_by_dominant/N/N_0905.png,N,N;V;Mg
composite_by_dominant/P/P_0959.png,P,P;He;Mn;Sc
composite_by_dominant/S/S_0908.png,S,Mn;Ti;S;H
composite_by_dominant/Mn/Mn_0931.png,Mn,Mn;He
composite_by_dominant/N/N_0906.png,N,C;Cr;N
composite_by_dominant/Na/Na_0912.png,Na,S;Li;Al;Na
composite_by_dominant/P/P_0960.png,P,P;Ca;V;He
composite_by_dominant/S/S_0909.png,S,Cr;H;S;N
composite_by_dominant/Sc/Sc_0940.png,Sc,Ca;Sc
composite_by_dominant/Mn/Mn_0932.png,Mn,S;Mn;O;Cr
composite_by_dominant/Cr/Cr_0939.png,Cr,Cr;Li
composite_by_dominant/C/C_0953.png,C,C;He;S;Sc
composite_by_dominant/Mn/Mn_0933.png,Mn,Mn;V
composite_by_dominant/He/He_0970.png,He,Ti;Ca;He;Cr
composite_by_dominant/Mn/Mn_0934.png,Mn,P;Mn;N
composite_by_dominant/Mg/Mg_0936.png,Mg,Al;Mg;H
composite_by_dominant/C/C_0954.png,C,C;Ti
composite_by_dominant/Na/Na_0913.png,Na,Li;P;Na
composite_by_dominant/Al/Al_0949.png,Al,Sc;Al;C
composite_by_dominant/Al/Al_0950.png,Al,Al;Ca
composite_by_dominant/C/C_0955.png,C,C;P;N
composite_by_dominant/N/N_0907.png,N,Ti;N
composite_by_dominant/Mn/Mn_0935.png,Mn,Mn;Ti
composite_by_dominant/He/He_0971.png,He,S;He;Al;Ti
composite_by_dominant/Li/Li_0941.png,Li,Li;Mn;O
composite_by_dominant/Mg/Mg_0937.png,Mg,Mg;Li;P
composite_by_dominant/C/C_0956.png,C,C;O;P;Cr
composite_by_dominant/Na/Na_0914.png,Na,Na;Li;Si
composite_by_dominant/He/He_0972.png,He,He;Al
composite_by_dominant/P/P_0961.png,P,Ti;P;Li
composite_by_dominant/Sc/Sc_0941.png,Sc,Sc;P
composite_by_dominant/Ti/Ti_0964.png,Ti,Ti;Na
composite_by_dominant/O/O_0976.png,O,O;Ti
composite_by_dominant/N/N_0908.png,N,Ca;O;N;Li
composite_by_dominant/V/V_0924.png,V,Mg;Ca;Cr;V
composite_by_dominant/Mg/Mg_0938.png,Mg,Mg;P
composite_by_dominant/Ti/Ti_0965.png,Ti,Na;Ti
composite_by_dominant/Na/Na_0915.png,Na,P;Na;V;Cr
composite_by_dominant/Ti/Ti_0966.png,Ti,Ti;He
composite_by_dominant/Na/Na_0916.png,Na,Cr;C;Si;Na
composite_by_dominant/Fe/Fe_0917.png,Fe,Na;P;Fe
composite_by_dominant/N/N_0909.png,N,V;He;O;N
composite_by_dominant/Cr/Cr_0940.png,Cr,Cr;Mn;Na;Mg
composite_by_dominant/He/He_0973.png,He,O;He;Li
composite_by_dominant/O/O_0977.png,O,Cr;O;V;H
composite_by_dominant/Ti/Ti_0967.png,Ti,Ti;Mn;Si
composite_by_dominant/Al/Al_0951.png,Al,He;Al;H;Ti
composite_by_dominant/C/C_0957.png,C,O;H;He;C
composite_by_dominant/C/C_0958.png,C,Si;C;O;N
composite_by_dominant/N/N_0910.png,N,C;Na;Fe;N
composite_by_dominant/Cr/Cr_0941.png,Cr,Ti;H;Si;Cr
composite_by_dominant/Mn/Mn_0936.png,Mn,Mn;Si;V
composite_by_dominant/He/He_0974.png,He,Li;He;S
composite_by_dominant/Sc/Sc_0942.png,Sc,V;Sc;Mg;S
composite_by_dominant/H/H_0903.png,H,S;H;V;P
composite_by_dominant/N/N_0911.png,N,Cr;He;N;Si
composite_by_dominant/Sc/Sc_0943.png,Sc,S;Si;Sc
composite_by_dominant/Mg/Mg_0939.png,Mg,Cr;S;Mg;C
composite_by_dominant/N/N_0912.png,N,N;O
composite_by_dominant/Ti/Ti_0968.png,Ti,Ti;Mg;S
composite_by_dominant/V/V_0925.png,V,Al;Cr;V;Sc
composite_by_dominant/H/H_0904.png,H,H;Li
composite_by_dominant/O/O_0978.png,O,O;Si;Cr
composite_by_dominant/Li/Li_0942.png,Li,H;He;Li;Cr
composite_by_dominant/S/S_0910.png,S,V;S
composite_by_dominant/Sc/Sc_0944.png,Sc,Sc;C;O
composite_by_dominant/Li/Li_0943.png,Li,Sc;Li;C;V
composite_by_dominant/N/N_0913.png,N,Cr;Al;N;Ca
composite_by_dominant/Sc/Sc_0945.png,Sc,P;C;Sc;N
composite_by_dominant/Al/Al_0952.png,Al,Al;Li
composite_by_dominant/P/P_0962.png,P,P;Mg;Al
composite_by_dominant/Sc/Sc_0946.png,Sc,Ca;Sc;Li;H
composite_by_dominant/He/He_0975.png,He,Na;He
composite_by_dominant/H/H_0905.png,H,Si;H
composite_by_dominant/Li/Li_0944.png,Li,Li;P;Ca;Sc
composite_by_dominant/C/C_0959.png,C,O;C
composite_by_dominant/V/V_0926.png,V,N;Si;Cr;V
composite_by_dominant/C/C_0960.png,C,S;C
composite_by_dominant/He/He_0976.png,He,He;P;Na
composite_by_dominant/H/H_0906.png,H,N;H;Ca
composite_by_dominant/V/V_0927.png,V,Ca;Sc;V;Si
composite_by_dominant/N/N_0914.png,N,N;Mg;Mn
composite_by_dominant/H/H_0907.png,H,Al;H;Fe
composite_by_dominant/V/V_0928.png,V,O;V;S;P
composite_by_dominant/H/H_0908.png,H,Ti;Ca;Cr;H
composite_by_dominant/Sc/Sc_0947.png,Sc,Ti;Sc;Na
composite_by_dominant/O/O_0979.png,O,O;Cr
composite_by_dominant/Mg/Mg_0940.png,Mg,Mg;Ti;H
composite_by_dominant/Fe/Fe_0918.png,Fe,Fe;Li
composite_by_dominant/C/C_0961.png,C,C;S;Si;H
composite_by_dominant/N/N_0915.png,N,N;Na;Fe;V
composite_by_dominant/Sc/Sc_0948.png,Sc,H;Sc;Ti
composite_by_dominant/Cr/Cr_0942.png,Cr,P;Cr;H;Al
composite_by_dominant/V/V_0929.png,V,Cr;V
composite_by_dominant/Ti/Ti_0969.png,Ti,Ti;Al
composite_by_dominant/Cr/Cr_0943.png,Cr,Si;Ti;Cr;S
composite_by_dominant/C/C_0962.png,C,Fe;C;He;V
composite_by_dominant/Cr/Cr_0944.png,Cr,Mn;Cr;H;Na
composite_by_dominant/Sc/Sc_0949.png,Sc,Ca;Sc
composite_by_dominant/V/V_0930.png,V,V;He;Cr;Si
composite_by_dominant/Ti/Ti_0970.png,Ti,Ti;Al
composite_by_dominant/Si/Si_0973.png,Si,Al;N;Si
composite_by_dominant/Sc/Sc_0950.png,Sc,Sc;Mg
composite_by_dominant/V/V_0931.png,V,V;Cr;He
composite_by_dominant/C/C_0963.png,C,P;Ca;C;O
composite_by_dominant/Mg/Mg_0941.png,Mg,Mg;O;Fe;Sc
composite_by_dominant/S/S_0911.png,S,S;Mg
composite_by_dominant/Ti/Ti_0971.png,Ti,O;He;Ti
composite_by_dominant/Mg/Mg_0942.png,Mg,He;S;Mg
composite_by_dominant/Ca/Ca_0912.png,Ca,N;Ca
composite_by_dominant/S/S_0912.png,S,C;S
composite_by_dominant/S/S_0913.png,S,Ca;S;H;Al
composite_by_dominant/Ca/Ca_0913.png,Ca,Ca;He;Cr
composite_by_dominant/Si/Si_0974.png,Si,Cr;Ca;Si;Sc
composite_by_dominant/Na/Na_0917.png,Na,Na;H
composite_by_dominant/Fe/Fe_0919.png,Fe,Al;C;Fe
composite_by_dominant/Si/Si_0975.png,Si,Si;Ca
composite_by_dominant/Mn/Mn_0937.png,Mn,Na;Mn;Ca
composite_by_dominant/Li/Li_0945.png,Li,S;Li;O
composite_by_dominant/Ca/Ca_0914.png,Ca,Ti;Mn;Ca
composite_by_dominant/Ti/Ti_0972.png,Ti,Mn;Ti;Al;Ca
composite_by_dominant/Fe/Fe_0920.png,Fe,Li;Fe;S
composite_by_dominant/Ti/Ti_0973.png,Ti,Ti;H
composite_by_dominant/Al/Al_0953.png,Al,Fe;H;Al
composite_by_dominant/Sc/Sc_0951.png,Sc,Sc;He
composite_by_dominant/Sc/Sc_0952.png,Sc,Cr;Sc;Fe
composite_by_dominant/V/V_0932.png,V,Mn;V
composite_by_dominant/Mn/Mn_0938.png,Mn,Si;Mn;Cr
composite_by_dominant/N/N_0916.png,N,Ca;N
composite_by_dominant/Sc/Sc_0953.png,Sc,Si;V;Na;Sc
composite_by_dominant/V/V_0933.png,V,Mg;V;N;Na
composite_by_dominant/V/V_0934.png,V,Sc;V;C;Ca
composite_by_dominant/Na/Na_0918.png,Na,Na;Al
composite_by_dominant/O/O_0980.png,O,Na;Sc;O;H
composite_by_dominant/Fe/Fe_0921.png,Fe,N;Fe;Ca
composite_by_dominant/Na/Na_0919.png,Na,H;Ti;Na
composite_by_dominant/Sc/Sc_0954.png,Sc,Si;Sc;Ca;V
composite_by_dominant/C/C_0964.png,C,Ca;P;C
composite_by_dominant/Mg/Mg_0943.png,Mg,H;Mg;Sc
composite_by_dominant/Ti/Ti_0974.png,Ti,Cr;O;Mn;Ti
composite_by_dominant/O/O_0981.png,O,O;C
composite_by_dominant/Na/Na_0920.png,Na,Li;Na;Sc;V
composite_by_dominant/N/N_0917.png,N,Si;N
composite_by_dominant/O/O_0982.png,O,Ca;O
composite_by_dominant/O/O_0983.png,O,V;Sc;Ca;O
composite_by_dominant/Cr/Cr_0945.png,Cr,Cr;Sc;Ti
composite_by_dominant/N/N_0918.png,N,O;P;N;S
composite_by_dominant/H/H_0909.png,H,H;Ca
composite_by_dominant/C/C_0965.png,C,Na;C
composite_by_dominant/N/N_0919.png,N,N;H;Al;Ti
composite_by_dominant/C/C_0966.png,C,P;C;Ti
composite_by_dominant/Sc/Sc_0955.png,Sc,Sc;Li;C;O
composite_by_dominant/Mg/Mg_0944.png,Mg,Mg;Ca
composite_by_dominant/H/H_0910.png,H,C;H;Li;Cr
composite_by_dominant/O/O_0984.png,O,Si;O
composite_by_dominant/Na/Na_0921.png,Na,Cr;N;Na;H
composite_by_dominant/Na/Na_0922.png,Na,Na;H;Mg;Sc
composite_by_dominant/Si/Si_0976.png,Si,Mn;Si;Cr;C
composite_by_dominant/Cr/Cr_0946.png,Cr,Cr;Sc;Ti;Fe
composite_by_dominant/Si/Si_0977.png,Si,H;Si;Sc;Ti
composite_by_dominant/Sc/Sc_0956.png,Sc,Si;Sc;Ca
composite_by_dominant/C/C_0967.png,C,Ca;C;Fe;Sc
composite_by_dominant/Sc/Sc_0957.png,Sc,V;H;Sc;Mn
composite_by_dominant/Sc/Sc_0958.png,Sc,C;Sc
composite_by_dominant/C/C_0968.png,C,C;N;Cr
composite_by_dominant/N/N_0920.png,N,P;He;N
composite_by_dominant/C/C_0969.png,C,N;C
composite_by_dominant/Li/Li_0946.png,Li,N;Li
composite_by_dominant/Cr/Cr_0947.png,Cr,Mg;N;Cr
composite_by_dominant/O/O_0985.png,O,Li;C;O;Ca
composite_by_dominant/O/O_0986.png,O,O;Na
composite_by_dominant/Li/Li_0947.png,Li,O;Li
composite_by_dominant/Li/Li_0948.png,Li,Ti;V;Li
composite_by_dominant/N/N_0921.png,N,S;Ca;N;H
composite_by_dominant/P/P_0963.png,P,S;Ti;P;Ca
composite_by_dominant/Fe/Fe_0922.png,Fe,V;Al;Fe;Si
composite_by_dominant/Al/Al_0954.png,Al,S;Si;Al;Fe
composite_by_dominant/Si/Si_0978.png,Si,Si;Sc;Mg
composite_by_dominant/Si/Si_0979.png,Si,C;Si;H
composite_by_dominant/Sc/Sc_0959.png,Sc,Al;Sc;Mn;N
composite_by_dominant/Cr/Cr_0948.png,Cr,H;Mg;V;Cr
composite_by_dominant/He/He_0977.png,He,He;S
composite_by_dominant/Mg/Mg_0945.png,Mg,Fe;Mg;He
composite_by_dominant/Mg/Mg_0946.png,Mg,Mg;Li;H
composite_by_dominant/Mn/Mn_0939.png,Mn,V;Mn
composite_by_dominant/O/O_0987.png,O,H;O;Cr;Fe
composite_by_dominant/Na/Na_0923.png,Na,Mg;Na
composite_by_dominant/Mg/Mg_0947.png,Mg,N;Mg
composite_by_dominant/Si/Si_0980.png,Si,Si;He
composite_by_dominant/N/N_0922.png,N,N;Mn;V;O
composite_by_dominant/H/H_0911.png,H,H;He;Sc;S
composite_by_dominant/Fe/Fe_0923.png,Fe,Fe;S
composite_by_dominant/Sc/Sc_0960.png,Sc,Sc;Cr
composite_by_dominant/C/C_0970.png,C,Na;S;C;Fe
composite_by_dominant/He/He_0978.png,He,Cr;He;C
composite_by_dominant/Mn/Mn_0940.png,Mn,Fe;H;Mn;S
composite_by_dominant/Mg/Mg_0948.png,Mg,S;Na;Cr;Mg
composite_by_dominant/Na/Na_0924.png,Na,Fe;Na
composite_by_dominant/Fe/Fe_0924.png,Fe,H;Fe;Mn;C
composite_by_dominant/Ca/Ca_0915.png,Ca,Ca;Al
composite_by_dominant/Ti/Ti_0975.png,Ti,Ti;He;Sc;Si
composite_by_dominant/Li/Li_0949.png,Li,Ti;Li
composite_by_dominant/O/O_0988.png,O,He;O;N
composite_by_dominant/O/O_0989.png,O,Cr;Na;Li;O
composite_by_dominant/C/C_0971.png,C,C;Mg;Mn;P
composite_by_dominant/Si/Si_0981.png,Si,Li;H;Si
composite_by_dominant/Al/Al_0955.png,Al,Si;Li;Al;Cr
composite_by_dominant/Fe/Fe_0925.png,Fe,Al;Cr;Fe;Sc
composite_by_dominant/Fe/Fe_0926.png,Fe,N;Mn;Al;Fe
composite_by_dominant/O/O_0990.png,O,Na;N;O
composite_by_dominant/H/H_0912.png,H,H;Ca;Cr
composite_by_dominant/C/C_0972.png,C,Al;C;Cr;N
composite_by_dominant/N/N_0923.png,N,N;C;Mn;O
composite_by_dominant/N/N_0924.png,N,N;Cr
composite_by_dominant/Si/Si_0982.png,Si,Si;Li;Fe
composite_by_dominant/Mg/Mg_0949.png,Mg,Si;Mg;Al;Fe
composite_by_dominant/He/He_0979.png,He,He;Ca
composite_by_dominant/Ti/Ti_0976.png,Ti,Ti;V
composite_by_dominant/Mn/Mn_0941.png,Mn,Ca;Mn
composite_by_dominant/Si/Si_0983.png,Si,Mg;V;Si
composite_by_dominant/Sc/Sc_0961.png,Sc,N;Sc
composite_by_dominant/Li/Li_0950.png,Li,Na;Cr;Al;Li
composite_by_dominant/Sc/Sc_0962.png,Sc,Li;P;Sc
composite_by_dominant/Si/Si_0984.png,Si,Fe;Si;Na
composite_by_dominant/C/C_0973.png,C,C;Mg;Al
composite_by_dominant/Ca/Ca_0916.png,Ca,Ca;S
composite_by_dominant/Ti/Ti_0977.png,Ti,P;Cr;Ti;Li
composite_by_dominant/Sc/Sc_0963.png,Sc,Sc;He;H;Cr
composite_by_dominant/S/S_0914.png,S,Sc;Mn;S
composite_by_dominant/C/C_0974.png,C,Mg;C
composite_by_dominant/Cr/Cr_0949.png,Cr,Cr;Na
composite_by_dominant/P/P_0964.png,P,Sc;V;He;P
composite_by_dominant/H/H_0913.png,H,H;Sc;O;Ti
composite_by_dominant/V/V_0935.png,V,Ca;Mn;Na;V
composite_by_dominant/P/P_0965.png,P,Li;Mn;O;P
composite_by_dominant/C/C_0975.png,C,C;Ca;O
composite_by_dominant/Si/Si_0985.png,Si,Mg;Si;C;Al
composite_by_dominant/Si/Si_0986.png,Si,Si;P
composite_by_dominant/C/C_0976.png,C,H;C;O
composite_by_dominant/S/S_0915.png,S,S;Sc
composite_by_dominant/V/V_0936.png,V,Li;V
composite_by_dominant/Li/Li_0951.png,Li,Cr;Li
composite_by_dominant/Sc/Sc_0964.png,Sc,Sc;Ti;V;Al
composite_by_dominant/Ca/Ca_0917.png,Ca,P;V;Ca
composite_by_dominant/Sc/Sc_0965.png,Sc,Sc;Mn
composite_by_dominant/Mn/Mn_0942.png,Mn,Mn;Ca
composite_by_dominant/N/N_0925.png,N,N;O
composite_by_dominant/C/C_0977.png,C,Al;C;Na;H
composite_by_dominant/He/He_0980.png,He,Mn;He;H;Sc
composite_by_dominant/Cr/Cr_0950.png,Cr,Cr;Li;P;Mg
composite_by_dominant/N/N_0926.png,N,Cr;N;S
composite_by_dominant/Ca/Ca_0918.png,Ca,Ca;Li;O;H
composite_by_dominant/Fe/Fe_0927.png,Fe,Ca;Mn;V;Fe
composite_by_dominant/Cr/Cr_0951.png,Cr,Cr;V;Sc
composite_by_dominant/O/O_0991.png,O,S;O;Ti;V
composite_by_dominant/O/O_0992.png,O,C;O;Si;Cr
composite_by_dominant/Cr/Cr_0952.png,Cr,Sc;V;Cr
composite_by_dominant/Si/Si_0987.png,Si,Si;Li
composite_by_dominant/V/V_0937.png,V,Si;V
composite_by_dominant/Cr/Cr_0953.png,Cr,Sc;Cr
composite_by_dominant/Cr/Cr_0954.png,Cr,Cr;He;Si
composite_by_dominant/Ti/Ti_0978.png,Ti,Li;Mn;Ti
composite_by_dominant/C/C_0978.png,C,Sc;Ti;C
composite_by_dominant/Na/Na_0925.png,Na,Al;Na
composite_by_dominant/Na/Na_0926.png,Na,C;Na
composite_by_dominant/Fe/Fe_0928.png,Fe,S;Fe
composite_by_dominant/N/N_0927.png,N,Mn;N
composite_by_dominant/Si/Si_0988.png,Si,P;Si;Na;N
composite_by_dominant/V/V_0938.png,V,V;Cr;Fe
composite_by_dominant/O/O_0993.png,O,Cr;O;C
composite_by_dominant/Fe/Fe_0929.png,Fe,Si;Fe;Ca;Mn
composite_by_dominant/Al/Al_0956.png,Al,Al;Ti
composite_by_dominant/Fe/Fe_0930.png,Fe,Mn;Fe
composite_by_dominant/N/N_0928.png,N,Li;N;Ti
composite_by_dominant/Fe/Fe_0931.png,Fe,Fe;C
composite_by_dominant/C/C_0979.png,C,Si;Ca;C
composite_by_dominant/Fe/Fe_0932.png,Fe,Fe;S
composite_by_dominant/H/H_0914.png,H,Al;Ti;H
composite_by_dominant/P/P_0966.png,P,Ca;P
composite_by_dominant/O/O_0994.png,O,O;C;Mg
composite_by_dominant/Li/Li_0952.png,Li,Ca;Li;Fe
composite_by_dominant/Cr/Cr_0955.png,Cr,H;Cr
composite_by_dominant/O/O_0995.png,O,Sc;P;O;V
composite_by_dominant/P/P_0967.png,P,He;P
composite_by_dominant/He/He_0981.png,He,V;Ca;C;He
composite_by_dominant/O/O_0996.png,O,Sc;Ti;O
composite_by_dominant/Cr/Cr_0956.png,Cr,Na;S;Mn;Cr
composite_by_dominant/V/V_0939.png,V,Fe;V;Mg
composite_by_dominant/He/He_0982.png,He,He;S
composite_by_dominant/Fe/Fe_0933.png,Fe,H;Fe;Al
composite_by_dominant/Li/Li_0953.png,Li,Li;Si;C
composite_by_dominant/Al/Al_0957.png,Al,H;Si;Al
composite_by_dominant/He/He_0983.png,He,C;He
composite_by_dominant/S/S_0916.png,S,Na;N;Li;S
composite_by_dominant/Si/Si_0989.png,Si,O;Si;Fe;S
composite_by_dominant/Al/Al_0958.png,Al,Fe;Al
composite_by_dominant/V/V_0940.png,V,V;Ca;Al;Fe
composite_by_dominant/C/C_0980.png,C,C;Li
composite_by_dominant/Sc/Sc_0966.png,Sc,Al;Sc
composite_by_dominant/Fe/Fe_0934.png,Fe,V;N;Fe;Si
composite_by_dominant/H/H_0915.png,H,Na;N;H;Li
composite_by_dominant/C/C_0981.png,C,V;He;C
composite_by_dominant/Cr/Cr_0957.png,Cr,P;Cr;Fe;Ti
composite_by_dominant/Ti/Ti_0979.png,Ti,Fe;He;Na;Ti
composite_by_dominant/S/S_0917.png,S,Ti;S;Sc;Si
composite_by_dominant/Cr/Cr_0958.png,Cr,Cr;Si;Li
composite_by_dominant/Fe/Fe_0935.png,Fe,Fe;Mn;Mg
composite_by_dominant/Na/Na_0927.png,Na,Na;Cr;Al
composite_by_dominant/Na/Na_0928.png,Na,Mn;P;Na
composite_by_dominant/V/V_0941.png,V,Mg;Fe;C;V
composite_by_dominant/Cr/Cr_0959.png,Cr,Cr;Ca;S;H
composite_by_dominant/H/H_0916.png,H,H;O;Cr
composite_by_dominant/Mg/Mg_0950.png,Mg,Mg;Ti;H;Ca
composite_by_dominant/Ca/Ca_0919.png,Ca,V;Ca
composite_by_dominant/Fe/Fe_0936.png,Fe,Ca;Fe;He
composite_by_dominant/H/H_0917.png,H,O;H;Al
composite_by_dominant/V/V_0942.png,V,Mg;V
composite_by_dominant/V/V_0943.png,V,Cr;V;Sc;N
composite_by_dominant/Ca/Ca_0920.png,Ca,Ca;Al
composite_by_dominant/Si/Si_0990.png,Si,Li;Si
composite_by_dominant/He/He_0984.png,He,Al;S;He;Cr
composite_by_dominant/P/P_0968.png,P,Fe;P;Ti;C
composite_by_dominant/Mn/Mn_0943.png,Mn,Mn;Sc
composite_by_dominant/O/O_0997.png,O,O;N
composite_by_dominant/C/C_0982.png,C,Mn;C
composite_by_dominant/V/V_0944.png,V,Ti;V
composite_by_dominant/Sc/Sc_0967.png,Sc,Ca;Fe;Si;Sc
composite_by_dominant/C/C_0983.png,C,Mn;C;Ti;V
composite_by_dominant/Mg/Mg_0951.png,Mg,Mg;S
composite_by_dominant/He/He_0985.png,He,C;He
composite_by_dominant/C/C_0984.png,C,Ca;Mg;C;S
composite_by_dominant/Cr/Cr_0960.png,Cr,O;Cr;Ti;Al
composite_by_dominant/Na/Na_0929.png,Na,Sc;Na
composite_by_dominant/Li/Li_0954.png,Li,Cr;Li;Al;Si
composite_by_dominant/C/C_0985.png,C,C;H;N
